Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,68,Distinguo,Metaphorisch,False,3,ger,21. Distinguo
1,1,51,Metaphorisch,Metaphorisch,True,3,ger,4. Métaphoriquement
1,1,48,Angaben,Angaben,True,3,ger,1. Notations
1,2,48,Angaben,Distinguo,False,3,ger,1. Notations
1,2,68,Distinguo,Metaphorisch,False,3,ger,21. Distinguo
1,2,51,Metaphorisch,Metaphorisch,True,3,ger,4. Métaphoriquement
1,3,48,Angaben,Distinguo,False,3,ger,1. Notations
1,3,51,Metaphorisch,Metaphorisch,True,3,ger,4. Métaphoriquement
1,3,68,Distinguo,Metaphorisch,False,3,ger,21. Distinguo
2,1,71,Klappentext,Klappentext,True,3,ger,24. Prière d'insérer
2,1,65,Negativitäten,Negativitäten,True,3,ger,18. Négativités
2,1,69,Homöoteleuton,Homöoteleuton,True,3,ger,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,69,Homöoteleuton,Homöoteleuton,True,3,ger,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,65,Negativitäten,Negativitäten,True,3,ger,18. Négativités
2,2,71,Klappentext,Klappentext,True,3,ger,24. Prière d'insérer
2,3,65,Negativitäten,Negativitäten,True,3,ger,18. Négativités
2,3,69,Homöoteleuton,Homöoteleuton,True,3,ger,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,71,Klappentext,Klappentext,True,3,ger,24. Prière d'insérer
3,1,64,Wortkomposition,Wortkomposition,True,3,ger,17. Composition de mots
3,1,55,Vorhersage,Vorhersage,True,3,ger,8. Pronostications
3,1,67,Anagramme,Wortkomposition,False,3,ger,20. Anagrammes
3,2,64,Wortkomposition,Wortkomposition,True,3,ger,17. Composition de mots
3,2,67,Anagramme,Wortkomposition,False,3,ger,20. Anagrammes
3,2,55,Vorhersage,Vorhersage,True,3,ger,8. Pronostications
3,3,55,Vorhersage,Vorhersage,True,3,ger,8. Pronostications
3,3,64,Wortkomposition,Wortkomposition,True,3,ger,17. Composition de mots
3,3,67,Anagramme,Wortkomposition,False,3,ger,20. Anagrammes
4,1,62,Andere Subjektivität,Die subjektive Seite,False,3,ger,15. Autre subjectivité
4,1,55,Vorhersage,Vorhersage,True,3,ger,8. Pronostications
4,1,61,Die subjektive Seite,Die subjektive Seite,True,3,ger,14. Le côté subjectif
4,2,55,Vorhersage,Vorhersage,True,3,ger,8. Pronostications
4,2,62,Andere Subjektivität,Die subjektive Seite,False,3,ger,15. Autre subjectivité
4,2,61,Die subjektive Seite,Die subjektive Seite,True,3,ger,14. Le côté subjectif
4,3,62,Andere Subjektivität,Die subjektive Seite,False,3,ger,15. Autre subjectivité
4,3,55,Vorhersage,Vorhersage,True,3,ger,8. Pronostications
4,3,61,Die subjektive Seite,Die subjektive Seite,True,3,ger,14. Le côté subjectif
5,1,56,Synchysis,Synchysis,True,3,ger,9. Synchyses
5,1,54,Traum,Traum,True,3,ger,7. Rêve
5,1,52,Rückwärts,Synchysis,False,3,ger,5. Rétrograde
5,2,54,Traum,Traum,True,3,ger,7. Rêve
5,2,56,Synchysis,Synchysis,True,3,ger,9. Synchyses
5,2,52,Rückwärts,Synchysis,False,3,ger,5. Rétrograde
5,3,52,Rückwärts,Synchysis,False,3,ger,5. Rétrograde
5,3,56,Synchysis,Synchysis,True,3,ger,9. Synchyses
5,3,54,Traum,Traum,True,3,ger,7. Rêve
6,1,56,Synchysis,Synchysis,True,3,ger,9. Synchyses
6,1,67,Anagramme,Synchysis,False,3,ger,20. Anagrammes
6,1,49,Verdopplung,Synchysis,False,3,ger,2. En partie double
6,2,49,Verdopplung,Synchysis,False,3,ger,2. En partie double
6,2,67,Anagramme,Synchysis,False,3,ger,20. Anagrammes
6,2,56,Synchysis,Synchysis,True,3,ger,9. Synchyses
6,3,49,Verdopplung,Synchysis,False,3,ger,2. En partie double
6,3,56,Synchysis,Synchysis,True,3,ger,9. Synchyses
6,3,67,Anagramme,Synchysis,False,3,ger,20. Anagrammes
7,1,68,Distinguo,Distinguo,True,3,ger,21. Distinguo
7,1,57,Regenbogen,Anagramme,False,3,ger,10. L'arc-en-ciel
7,1,67,Anagramme,Anagramme,True,3,ger,20. Anagrammes
7,2,68,Distinguo,Distinguo,True,3,ger,21. Distinguo
7,2,67,Anagramme,Anagramme,True,3,ger,20. Anagrammes
7,2,57,Regenbogen,Anagramme,False,3,ger,10. L'arc-en-ciel
7,3,67,Anagramme,Anagramme,True,3,ger,20. Anagrammes
