Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,75,Metaforicamente,Metaforicamente,True,5,ita,4. Métaphoriquement
1,1,95,Comunicato stampa,Comunicato stampa,True,5,ita,24. Prière d'insérer
1,1,72,Notazioni,Notazioni,True,5,ita,1. Notations
1,1,92,Distinguo,Sinchisi,False,5,ita,21. Distinguo
1,1,80,Sinchisi,Sinchisi,True,5,ita,9. Synchyses
1,2,95,Comunicato stampa,Comunicato stampa,True,5,ita,24. Prière d'insérer
1,2,80,Sinchisi,Sinchisi,True,5,ita,9. Synchyses
1,2,75,Metaforicamente,Metaforicamente,True,5,ita,4. Métaphoriquement
1,2,92,Distinguo,Sinchisi,False,5,ita,21. Distinguo
1,2,72,Notazioni,Notazioni,True,5,ita,1. Notations
1,3,72,Notazioni,Notazioni,True,5,ita,1. Notations
1,3,92,Distinguo,Sinchisi,False,5,ita,21. Distinguo
1,3,95,Comunicato stampa,Comunicato stampa,True,5,ita,24. Prière d'insérer
1,3,80,Sinchisi,Sinchisi,True,5,ita,9. Synchyses
1,3,75,Metaforicamente,Metaforicamente,True,5,ita,4. Métaphoriquement
2,1,74,Litoti,Animismo,False,5,ita,3. Litotes
2,1,90,Animismo,Animismo,True,5,ita,19. Animiste
2,1,89,Negatività,Omoteleuti,False,5,ita,18. Négativités
2,1,93,Omoteleuti,Omoteleuti,True,5,ita,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,1,95,Comunicato stampa,Comunicato stampa,True,5,ita,24. Prière d'insérer
2,2,93,Omoteleuti,Omoteleuti,True,5,ita,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,74,Litoti,Animismo,False,5,ita,3. Litotes
2,2,89,Negatività,Omoteleuti,False,5,ita,18. Négativités
2,2,90,Animismo,Animismo,True,5,ita,19. Animiste
2,2,95,Comunicato stampa,Comunicato stampa,True,5,ita,24. Prière d'insérer
2,3,89,Negatività,Omoteleuti,False,5,ita,18. Négativités
2,3,93,Omoteleuti,Omoteleuti,True,5,ita,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,74,Litoti,Animismo,False,5,ita,3. Litotes
2,3,95,Comunicato stampa,Comunicato stampa,True,5,ita,24. Prière d'insérer
2,3,90,Animismo,Animismo,True,5,ita,19. Animiste
3,1,72,Notazioni,Notazioni,True,5,ita,1. Notations
3,1,91,Anagrammi,Parole composte,False,5,ita,20. Anagrammes
3,1,88,Parole composte,Parole composte,True,5,ita,17. Composition de mots
