Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,72,Notazioni,Distinguo,False,9,ita,1. Notations
1,1,80,Sinchisi,Notazioni,False,9,ita,9. Synchyses
1,1,95,Comunicato stampa,Distinguo,False,9,ita,24. Prière d'insérer
1,1,75,Metaforicamente,Metaforicamente,True,9,ita,4. Métaphoriquement
1,1,79,Pronostici,Distinguo,False,9,ita,8. Pronostications
1,1,76,Retrogrado,Notazioni,False,9,ita,5. Rétrograde
1,1,92,Distinguo,Notazioni,False,9,ita,21. Distinguo
1,2,76,Retrogrado,Notazioni,False,9,ita,5. Rétrograde
1,2,80,Sinchisi,Notazioni,False,9,ita,9. Synchyses
1,2,79,Pronostici,Distinguo,False,9,ita,8. Pronostications
1,2,72,Notazioni,Distinguo,False,9,ita,1. Notations
1,2,75,Metaforicamente,Sinchisi,False,9,ita,4. Métaphoriquement
1,2,92,Distinguo,Notazioni,False,9,ita,21. Distinguo
1,2,95,Comunicato stampa,Distinguo,False,9,ita,24. Prière d'insérer
1,3,79,Pronostici,Distinguo,False,9,ita,8. Pronostications
1,3,76,Retrogrado,Notazioni,False,9,ita,5. Rétrograde
1,3,92,Distinguo,Notazioni,False,9,ita,21. Distinguo
1,3,95,Comunicato stampa,Distinguo,False,9,ita,24. Prière d'insérer
1,3,75,Metaforicamente,Distinguo,False,9,ita,4. Métaphoriquement
1,3,72,Notazioni,Distinguo,False,9,ita,1. Notations
1,3,80,Sinchisi,Notazioni,False,9,ita,9. Synchyses
2,1,73,Partita doppia,Litoti,False,9,ita,2. En partie double
2,1,74,Litoti,Litoti,True,9,ita,3. Litotes
2,1,89,Negatività,Litoti,False,9,ita,18. Négativités
2,1,90,Animismo,Litoti,False,9,ita,19. Animiste
2,1,95,Comunicato stampa,Litoti,False,9,ita,24. Prière d'insérer
2,1,85,Aspetto soggettivo I,Litoti,False,9,ita,14. Le côté subjectif
2,1,93,Omoteleuti,Litoti,False,9,ita,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,1,72,Notazioni,Aspetto soggettivo I,False,9,ita,1. Notations
2,2,74,Litoti,Litoti,True,9,ita,3. Litotes
2,2,95,Comunicato stampa,Litoti,False,9,ita,24. Prière d'insérer
2,2,72,Notazioni,Aspetto soggettivo I,False,9,ita,1. Notations
2,2,90,Animismo,Litoti,False,9,ita,19. Animiste
2,2,89,Negatività,Litoti,False,9,ita,18. Négativités
2,2,85,Aspetto soggettivo I,Litoti,False,9,ita,14. Le côté subjectif
2,2,93,Omoteleuti,Litoti,False,9,ita,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,73,Partita doppia,Litoti,False,9,ita,2. En partie double
2,3,95,Comunicato stampa,Litoti,False,9,ita,24. Prière d'insérer
2,3,93,Omoteleuti,Litoti,False,9,ita,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,73,Partita doppia,Litoti,False,9,ita,2. En partie double
2,3,85,Aspetto soggettivo I,Litoti,False,9,ita,14. Le côté subjectif
2,3,89,Negatività,Litoti,False,9,ita,18. Négativités
2,3,90,Animismo,Litoti,False,9,ita,19. Animiste
2,3,72,Notazioni,Aspetto soggettivo I,False,9,ita,1. Notations
2,3,74,Litoti,Litoti,True,9,ita,3. Litotes
3,1,94,Lettera ufficiale,Lettera ufficiale,True,9,ita,23. Lettre officielle
