Experiment,Story Index,True Label,Predicted Label,Correct,Label Space Size
1,84,abusive,abusive,True,9
1,17,negativities,synchysis,False,9
1,64,free verse,free verse,True,9
1,73,proper names,proper names,True,9
1,15,narrative,narrative,True,9
1,8,synchysis,hellenisms,False,9
1,57,auditory,auditory,True,9
1,32,alexandrines,alexandrines,True,9
1,61,hellenisms,negativities,False,9
2,78,more or less,awkward,False,9
2,12,precision,precision,True,9
2,55,tactile,tactile,True,9
2,63,haiku,haiku,True,9
2,3,metaphorically,metaphorically,True,9
2,0,notation,insistence,False,9
2,48,apostrophe,apostrophe,True,9
2,26,insistence,more or less,False,9
2,49,awkward,notation,False,9
3,93,interjections,interjections,True,9
3,29,present,the subjective side,False,9
3,76,antiphrasis,portrait,False,9
3,90,portrait,metaphorically,False,9
3,13,the subjective side,noble,False,9
3,3,metaphorically,apheresis,False,9
3,40,noble,antiphrasis,False,9
3,34,apheresis,auditory,False,9
3,57,auditory,present,False,9
4,88,modern style,litotes,False,9
4,3,metaphorically,apostrophe,False,9
4,70,parts of speech,parts of speech,True,9
4,84,abusive,abusive,True,9
4,2,litotes,gustatory,False,9
4,1,double entry,double entry,True,9
4,48,apostrophe,metaphorically,False,9
4,27,ignorance,ignorance,True,9
4,54,gustatory,modern style,False,9
5,93,interjections,interjections,True,9
5,29,present,asides,False,9
5,68,epenthesis,metathesis,False,9
5,71,metathesis,epenthesis,False,9
5,28,past,past,True,9
5,3,metaphorically,metaphorically,True,9
5,56,visual,visual,True,9
5,44,asides,free verse,False,9
5,64,free verse,present,False,9
6,87,futile,past,False,9
6,29,present,futile,False,9
6,72,consequences,telegraphic,False,9
6,83,medical,medical,True,9
6,28,past,speaking personally,False,9
6,2,litotes,consequences,False,9
6,53,olfactory,olfactory,True,9
6,37,speaking personally,litotes,False,9
7,93,interjections,interjections,True,9
7,23,blurb,blurb,True,9
7,81,spoonerisms,spoonerisms,True,9
7,92,west indian,west indian,True,9
7,15,narrative,feminine,False,9
7,12,precision,precision,True,9
7,42,cross-examination,cross-examination,True,9
7,37,speaking personally,speaking personally,True,9
7,65,feminine,narrative,False,9
8,86,zoological,zoological,True,9
8,38,exclamations,exclamations,True,9
8,65,feminine,feminine,True,9
8,76,antiphrasis,syncope,False,9
8,36,syncope,antiphrasis,False,9
8,24,onomatopoeia,onomatopoeia,True,9
8,54,gustatory,gustatory,True,9
8,50,casual,casual,True,9
8,64,free verse,free verse,True,9
9,86,zoological,zoological,True,9
9,31,passive,passive,True,9
9,62,reactionary,reactionary,True,9
9,76,antiphrasis,spectral,False,9
9,22,official letter,official letter,True,9
9,4,retrograde,retrograde,True,9
9,51,biased,biased,True,9
9,46,spectral,olfactory,False,9
10,95,unexpected,portrait,False,9
10,56,visual,visual,True,9
10,87,futile,metathesis,False,9
10,90,portrait,gallicisms,False,9
10,47,philosophic,philosophic,True,9
10,11,hesitation,hesitation,True,9
10,71,metathesis,unexpected,False,9
10,66,gallicisms,gastronomical,False,9
11,94,precious,the subjective side,False,9
11,20,distinguo,casual,False,9
11,63,haiku,haiku,True,9
11,67,prosthesis,precious,False,9
11,13,the subjective side,distinguo,False,9
11,3,metaphorically,metaphorically,True,9
11,50,casual,hellenisms,False,9
11,47,philosophic,philosophic,True,9
11,61,hellenisms,prosthesis,False,9
12,91,mathematical,mathematical,True,9
12,39,you know,casual,False,9
12,79,opera English,opera English,True,9
12,83,medical,medical,True,9
12,21,omeoptotes,antiphrasis,False,9
12,5,surprises,surprises,True,9
12,75,back slang,back slang,True,9
12,50,casual,you know,False,9
13,71,metathesis,metathesis,True,9
13,25,logical analysis,logical analysis,True,9
13,66,gallicisms,gallicisms,True,9
13,70,parts of speech,parts of speech,True,9
13,21,omeoptotes,feminine,False,9
13,1,double entry,biased,False,9
13,51,biased,double entry,False,9
13,29,present,present,True,9
13,65,feminine,omeoptotes,False,9
14,94,precious,more or less,False,9
14,45,parechesis,apheresis,False,9
14,78,more or less,telegraphic,False,9
14,85,gastronomical,gastronomical,True,9
14,44,asides,rhyming slang,False,9
14,34,apheresis,parechesis,False,9
14,71,metathesis,metathesis,True,9
14,58,telegraphic,precious,False,9
14,74,rhyming slang,asides,False,9
15,95,unexpected,insistence,False,9
15,26,insistence,gallicisms,False,9
15,67,prosthesis,awkward,False,9
15,72,consequences,consequences,True,9
15,16,word-composition,word-composition,True,9
15,0,notation,unexpected,False,9
15,54,gustatory,gustatory,True,9
15,49,awkward,notation,False,9
15,66,gallicisms,prosthesis,False,9
16,73,proper names,proper names,True,9
16,46,spectral,spectral,True,9
16,65,feminine,feminine,True,9
16,71,metathesis,metathesis,True,9
16,25,logical analysis,haiku,False,9
16,7,prognostication,sonnet,False,9
16,62,reactionary,reactionary,True,9
16,52,sonnet,logical analysis,False,9
16,63,haiku,haiku,True,9
17,80,for ze Frrensh,for ze Frrensh,True,9
17,44,asides,opera English,False,9
17,70,parts of speech,parts of speech,True,9
17,79,opera English,paragoge,False,9
17,42,cross-examination,cross-examination,True,9
17,0,notation,notation,True,9
17,53,olfactory,olfactory,True,9
17,45,parechesis,parechesis,True,9
17,69,paragoge,asides,False,9
18,82,botanical,botanical,True,9
18,23,blurb,blurb,True,9
18,75,back slang,back slang,True,9
18,77,dog latin,dog latin,True,9
18,22,official letter,official letter,True,9
18,3,metaphorically,metaphorically,True,9
18,58,telegraphic,telegraphic,True,9
19,87,futile,futile,True,9
19,9,the rainbow,retrograde,False,9
19,57,auditory,auditory,True,9
19,71,metathesis,metathesis,True,9
19,4,retrograde,the rainbow,False,9
19,2,litotes,hesitation,False,9
19,11,hesitation,litotes,False,9
19,10,word game,word game,True,9
19,32,alexandrines,alexandrines,True,9
20,80,for ze Frrensh,for ze Frrensh,True,9
20,23,blurb,blurb,True,9
20,37,speaking personally,speaking personally,True,9
20,44,asides,double entry,False,9
20,14,another subjectivity,another subjectivity,True,9
20,1,double entry,passive,False,9
20,34,apheresis,apheresis,True,9
20,31,passive,asides,False,9
