Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,196,Achterstevoren,Notaties,False,9,dut,5. Rétrograde
1,1,212,Onderscheid,Synchysis,False,9,dut,21. Distinguo
1,1,199,Prognose,Achterstevoren,False,9,dut,8. Pronostications
1,1,215,Flaptekst,Flaptekst,True,9,dut,24. Prière d'insérer
1,1,195,Figuurlijk,Synchysis,False,9,dut,4. Métaphoriquement
1,1,192,Notaties,Notaties,True,9,dut,1. Notations
1,1,200,Synchysis,Synchysis,True,9,dut,9. Synchyses
1,2,192,Notaties,Notaties,True,9,dut,1. Notations
1,2,215,Flaptekst,Flaptekst,True,9,dut,24. Prière d'insérer
1,2,200,Synchysis,Synchysis,True,9,dut,9. Synchyses
1,2,212,Onderscheid,Synchysis,False,9,dut,21. Distinguo
1,2,195,Figuurlijk,Synchysis,False,9,dut,4. Métaphoriquement
1,2,199,Prognose,Achterstevoren,False,9,dut,8. Pronostications
1,2,196,Achterstevoren,Onderscheid,False,9,dut,5. Rétrograde
1,3,200,Synchysis,Synchysis,True,9,dut,9. Synchyses
1,3,192,Notaties,Notaties,True,9,dut,1. Notations
1,3,195,Figuurlijk,Synchysis,False,9,dut,4. Métaphoriquement
1,3,199,Prognose,Achterstevoren,False,9,dut,8. Pronostications
1,3,215,Flaptekst,Flaptekst,True,9,dut,24. Prière d'insérer
1,3,196,Achterstevoren,Notaties,False,9,dut,5. Rétrograde
1,3,212,Onderscheid,Synchysis,False,9,dut,21. Distinguo
2,1,194,Litotes,Animisme,False,9,dut,3. Litotes
2,1,213,Homeoptoton,Homeoptoton,True,9,dut,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,1,205,Subjectief,Subjectief,True,9,dut,14. Le côté subjectif
2,1,193,Dubbel op,Animisme,False,9,dut,2. En partie double
2,1,210,Animisme,Animisme,True,9,dut,19. Animiste
2,1,215,Flaptekst,Flaptekst,True,9,dut,24. Prière d'insérer
2,1,209,Ontkenningen,Litotes,False,9,dut,18. Négativités
2,1,192,Notaties,Animisme,False,9,dut,1. Notations
2,2,194,Litotes,Animisme,False,9,dut,3. Litotes
2,2,193,Dubbel op,Animisme,False,9,dut,2. En partie double
2,2,192,Notaties,Animisme,False,9,dut,1. Notations
2,2,210,Animisme,Animisme,True,9,dut,19. Animiste
2,2,213,Homeoptoton,Homeoptoton,True,9,dut,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,205,Subjectief,Litotes,False,9,dut,14. Le côté subjectif
2,2,209,Ontkenningen,Litotes,False,9,dut,18. Négativités
2,2,215,Flaptekst,Flaptekst,True,9,dut,24. Prière d'insérer
2,3,192,Notaties,Animisme,False,9,dut,1. Notations
2,3,213,Homeoptoton,Homeoptoton,True,9,dut,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,194,Litotes,Animisme,False,9,dut,3. Litotes
2,3,193,Dubbel op,Animisme,False,9,dut,2. En partie double
2,3,210,Animisme,Animisme,True,9,dut,19. Animiste
2,3,205,Subjectief,Litotes,False,9,dut,14. Le côté subjectif
2,3,209,Ontkenningen,Litotes,False,9,dut,18. Négativités
2,3,215,Flaptekst,Flaptekst,True,9,dut,24. Prière d'insérer
3,1,209,Ontkenningen,Ontkenningen,True,9,dut,18. Négativités
3,1,198,Droom,Droom,True,9,dut,7. Rêve
3,1,199,Prognose,Officieel schrijven,False,9,dut,8. Pronostications
3,1,214,Officieel schrijven,Officieel schrijven,True,9,dut,23. Lettre officielle
3,1,211,Anagrammen,Woordsamenstellingen,False,9,dut,20. Anagrammes
3,1,192,Notaties,Onderscheid,False,9,dut,1. Notations
3,1,212,Onderscheid,Woordsamenstellingen,False,9,dut,21. Distinguo
3,1,208,Woordsamenstellingen,Woordsamenstellingen,True,9,dut,17. Composition de mots
3,2,214,Officieel schrijven,Officieel schrijven,True,9,dut,23. Lettre officielle
3,2,212,Onderscheid,Woordsamenstellingen,False,9,dut,21. Distinguo
3,2,198,Droom,Droom,True,9,dut,7. Rêve
3,2,208,Woordsamenstellingen,Woordsamenstellingen,True,9,dut,17. Composition de mots
3,2,209,Ontkenningen,Ontkenningen,True,9,dut,18. Négativités
3,2,211,Anagrammen,Woordsamenstellingen,False,9,dut,20. Anagrammes
3,2,192,Notaties,Onderscheid,False,9,dut,1. Notations
3,2,199,Prognose,Officieel schrijven,False,9,dut,8. Pronostications
3,3,199,Prognose,Officieel schrijven,False,9,dut,8. Pronostications
3,3,209,Ontkenningen,Ontkenningen,True,9,dut,18. Négativités
3,3,192,Notaties,Onderscheid,False,9,dut,1. Notations
3,3,208,Woordsamenstellingen,Woordsamenstellingen,True,9,dut,17. Composition de mots
3,3,212,Onderscheid,Woordsamenstellingen,False,9,dut,21. Distinguo
3,3,214,Officieel schrijven,Officieel schrijven,True,9,dut,23. Lettre officielle
3,3,211,Anagrammen,Woordsamenstellingen,False,9,dut,20. Anagrammes
3,3,198,Droom,Droom,True,9,dut,7. Rêve
4,1,210,Animisme,Animisme,True,9,dut,19. Animiste
4,1,206,Ook subjectief,Subjectief,False,9,dut,15. Autre subjectivité
4,1,197,Verassingen,Subjectief,False,9,dut,6. Surprises
4,1,199,Prognose,Subjectief,False,9,dut,8. Pronostications
4,1,205,Subjectief,Subjectief,True,9,dut,14. Le côté subjectif
4,1,200,Synchysis,Synchysis,True,9,dut,9. Synchyses
4,1,192,Notaties,Subjectief,False,9,dut,1. Notations
4,1,214,Officieel schrijven,Officieel schrijven,True,9,dut,23. Lettre officielle
4,2,192,Notaties,Subjectief,False,9,dut,1. Notations
4,2,214,Officieel schrijven,Officieel schrijven,True,9,dut,23. Lettre officielle
4,2,199,Prognose,Subjectief,False,9,dut,8. Pronostications
4,2,210,Animisme,Animisme,True,9,dut,19. Animiste
4,2,197,Verassingen,Subjectief,False,9,dut,6. Surprises
4,2,200,Synchysis,Synchysis,True,9,dut,9. Synchyses
4,2,206,Ook subjectief,Subjectief,False,9,dut,15. Autre subjectivité
4,2,205,Subjectief,Subjectief,True,9,dut,14. Le côté subjectif
4,3,197,Verassingen,Subjectief,False,9,dut,6. Surprises
4,3,206,Ook subjectief,Subjectief,False,9,dut,15. Autre subjectivité
4,3,210,Animisme,Animisme,True,9,dut,19. Animiste
