Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,236,Певні відмінності,Синхиза,False,9,ukr,21. Distinguo
1,1,223,Пророкування,Пророкування,True,9,ukr,8. Pronostications
1,1,216,Нотатки,Нотатки,True,9,ukr,1. Notations
1,1,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
1,1,220,У зворотному порядку,Нотатки,False,9,ukr,5. Rétrograde
1,1,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
1,1,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
1,2,220,У зворотному порядку,Нотатки,False,9,ukr,5. Rétrograde
1,2,224,Синхиза,Нотатки,False,9,ukr,9. Synchyses
1,2,223,Пророкування,Пророкування,True,9,ukr,8. Pronostications
1,2,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
1,2,236,Певні відмінності,Синхиза,False,9,ukr,21. Distinguo
1,2,216,Нотатки,Нотатки,True,9,ukr,1. Notations
1,2,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
1,3,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
1,3,216,Нотатки,Нотатки,True,9,ukr,1. Notations
1,3,223,Пророкування,Пророкування,True,9,ukr,8. Pronostications
1,3,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
1,3,236,Певні відмінності,Синхиза,False,9,ukr,21. Distinguo
1,3,220,У зворотному порядку,Нотатки,False,9,ukr,5. Rétrograde
1,3,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
2,1,233,Заперечення,Лаконічно,False,9,ukr,18. Négativités
2,1,217,З подвоєнням,Лаконічно,False,9,ukr,2. En partie double
2,1,216,Нотатки,Суб’єктивний погляд,False,9,ukr,1. Notations
2,1,229,Суб’єктивний погляд,Суб’єктивний погляд,True,9,ukr,14. Le côté subjectif
2,1,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
2,1,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
2,1,234,Оживлення,Лаконічно,False,9,ukr,19. Animiste
2,1,237,Гомеотелота,Лаконічно,False,9,ukr,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,217,З подвоєнням,Оживлення,False,9,ukr,2. En partie double
2,2,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
2,2,229,Суб’єктивний погляд,Суб’єктивний погляд,True,9,ukr,14. Le côté subjectif
2,2,216,Нотатки,Суб’єктивний погляд,False,9,ukr,1. Notations
2,2,233,Заперечення,Лаконічно,False,9,ukr,18. Négativités
2,2,234,Оживлення,Лаконічно,False,9,ukr,19. Animiste
2,2,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
2,2,237,Гомеотелота,Лаконічно,False,9,ukr,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
2,3,234,Оживлення,Лаконічно,False,9,ukr,19. Animiste
2,3,237,Гомеотелота,Лаконічно,False,9,ukr,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,216,Нотатки,Суб’єктивний погляд,False,9,ukr,1. Notations
2,3,217,З подвоєнням,Оживлення,False,9,ukr,2. En partie double
2,3,229,Суб’єктивний погляд,Суб’єктивний погляд,True,9,ukr,14. Le côté subjectif
2,3,233,Заперечення,Лаконічно,False,9,ukr,18. Négativités
2,3,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
3,1,236,Певні відмінності,Анаграми,False,9,ukr,21. Distinguo
3,1,233,Заперечення,Словоскладення,False,9,ukr,18. Négativités
3,1,223,Пророкування,Пророкування,True,9,ukr,8. Pronostications
3,1,222,Сон,Сон,True,9,ukr,7. Rêve
3,1,216,Нотатки,Словоскладення,False,9,ukr,1. Notations
3,1,232,Словоскладення,Словоскладення,True,9,ukr,17. Composition de mots
3,1,235,Анаграми,Словоскладення,False,9,ukr,20. Anagrammes
3,1,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
3,2,236,Певні відмінності,Анаграми,False,9,ukr,21. Distinguo
3,2,235,Анаграми,Словоскладення,False,9,ukr,20. Anagrammes
3,2,233,Заперечення,Словоскладення,False,9,ukr,18. Négativités
3,2,216,Нотатки,Словоскладення,False,9,ukr,1. Notations
3,2,222,Сон,Сон,True,9,ukr,7. Rêve
3,2,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
3,2,232,Словоскладення,Словоскладення,True,9,ukr,17. Composition de mots
3,2,223,Пророкування,Пророкування,True,9,ukr,8. Pronostications
3,3,233,Заперечення,Словоскладення,False,9,ukr,18. Négativités
3,3,216,Нотатки,Словоскладення,False,9,ukr,1. Notations
3,3,232,Словоскладення,Словоскладення,True,9,ukr,17. Composition de mots
3,3,236,Певні відмінності,Анаграми,False,9,ukr,21. Distinguo
3,3,235,Анаграми,Словоскладення,False,9,ukr,20. Anagrammes
3,3,223,Пророкування,Пророкування,True,9,ukr,8. Pronostications
3,3,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
3,3,222,Сон,Сон,True,9,ukr,7. Rêve
4,1,224,Синхиза,Суб’єктивний погляд,False,9,ukr,9. Synchyses
4,1,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
4,1,216,Нотатки,Суб’єктивний погляд,False,9,ukr,1. Notations
4,1,234,Оживлення,Суб’єктивний погляд,False,9,ukr,19. Animiste
4,1,230,Інший суб’єктивний погляд,Суб’єктивний погляд,False,9,ukr,15. Autre subjectivité
4,1,221,Несподіванки,Суб’єктивний погляд,False,9,ukr,6. Surprises
4,1,223,Пророкування,Суб’єктивний погляд,False,9,ukr,8. Pronostications
4,1,229,Суб’єктивний погляд,Суб’єктивний погляд,True,9,ukr,14. Le côté subjectif
4,2,230,Інший суб’єктивний погляд,Суб’єктивний погляд,False,9,ukr,15. Autre subjectivité
4,2,229,Суб’єктивний погляд,Суб’єктивний погляд,True,9,ukr,14. Le côté subjectif
4,2,221,Несподіванки,Суб’єктивний погляд,False,9,ukr,6. Surprises
4,2,224,Синхиза,Суб’єктивний погляд,False,9,ukr,9. Synchyses
4,2,234,Оживлення,Суб’єктивний погляд,False,9,ukr,19. Animiste
4,2,223,Пророкування,Суб’єктивний погляд,False,9,ukr,8. Pronostications
4,2,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
4,2,216,Нотатки,Суб’єктивний погляд,False,9,ukr,1. Notations
4,3,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
4,3,230,Інший суб’єктивний погляд,Суб’єктивний погляд,False,9,ukr,15. Autre subjectivité
4,3,229,Суб’єктивний погляд,Суб’єктивний погляд,True,9,ukr,14. Le côté subjectif
4,3,221,Несподіванки,Суб’єктивний погляд,False,9,ukr,6. Surprises
4,3,234,Оживлення,Суб’єктивний погляд,False,9,ukr,19. Animiste
4,3,216,Нотатки,Суб’єктивний погляд,False,9,ukr,1. Notations
4,3,223,Пророкування,Суб’єктивний погляд,False,9,ukr,8. Pronostications
4,3,224,Синхиза,Суб’єктивний погляд,False,9,ukr,9. Synchyses
5,1,218,Лаконічно,У зворотному порядку,False,9,ukr,3. Litotes
5,1,226,Лого-ралі,Метафорично,False,9,ukr,11. Logo-rallye
5,1,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
5,1,222,Сон,Сон,True,9,ukr,7. Rêve
5,1,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
5,1,227,Непевність,Непевність,True,9,ukr,12. Hésitations
5,1,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
5,1,220,У зворотному порядку,Уточнення,False,9,ukr,5. Rétrograde
5,2,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
5,2,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
5,2,218,Лаконічно,У зворотному порядку,False,9,ukr,3. Litotes
5,2,222,Сон,Сон,True,9,ukr,7. Rêve
5,2,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
5,2,227,Непевність,Непевність,True,9,ukr,12. Hésitations
5,2,226,Лого-ралі,Метафорично,False,9,ukr,11. Logo-rallye
5,2,220,У зворотному порядку,Уточнення,False,9,ukr,5. Rétrograde
5,3,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
5,3,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
5,3,222,Сон,Сон,True,9,ukr,7. Rêve
5,3,218,Лаконічно,У зворотному порядку,False,9,ukr,3. Litotes
5,3,220,У зворотному порядку,Уточнення,False,9,ukr,5. Rétrograde
5,3,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
5,3,227,Непевність,Непевність,True,9,ukr,12. Hésitations
5,3,226,Лого-ралі,Метафорично,False,9,ukr,11. Logo-rallye
6,1,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
6,1,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
6,1,233,Заперечення,Анаграми,False,9,ukr,18. Négativités
6,1,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
6,1,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
6,1,235,Анаграми,Анаграми,True,9,ukr,20. Anagrammes
6,1,230,Інший суб’єктивний погляд,Інший суб’єктивний погляд,True,9,ukr,15. Autre subjectivité
6,1,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
6,1,217,З подвоєнням,Метафорично,False,9,ukr,2. En partie double
6,2,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
6,2,217,З подвоєнням,Метафорично,False,9,ukr,2. En partie double
6,2,230,Інший суб’єктивний погляд,Анаграми,False,9,ukr,15. Autre subjectivité
6,2,233,Заперечення,Анаграми,False,9,ukr,18. Négativités
6,2,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
6,2,235,Анаграми,Анаграми,True,9,ukr,20. Anagrammes
6,2,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
6,2,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
6,2,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
6,3,224,Синхиза,Метафорично,False,9,ukr,9. Synchyses
6,3,230,Інший суб’єктивний погляд,Анаграми,False,9,ukr,15. Autre subjectivité
6,3,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
6,3,239,Видавнича анотація,Видавнича анотація,True,9,ukr,24. Prière d'insérer
6,3,235,Анаграми,Анаграми,True,9,ukr,20. Anagrammes
6,3,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
6,3,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
6,3,217,З подвоєнням,Метафорично,False,9,ukr,2. En partie double
6,3,233,Заперечення,Анаграми,False,9,ukr,18. Négativités
7,1,217,З подвоєнням,Непевність,False,9,ukr,2. En partie double
7,1,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
7,1,225,Райдуга навпаки,Офіційний лист,False,9,ukr,10. L'arc-en-ciel
7,1,218,Лаконічно,Певні відмінності,False,9,ukr,3. Litotes
7,1,236,Певні відмінності,Анаграми,False,9,ukr,21. Distinguo
7,1,227,Непевність,Непевність,True,9,ukr,12. Hésitations
7,1,234,Оживлення,Лаконічно,False,9,ukr,19. Animiste
7,1,222,Сон,Сон,True,9,ukr,7. Rêve
7,1,235,Анаграми,Анаграми,True,9,ukr,20. Anagrammes
7,2,218,Лаконічно,Певні відмінності,False,9,ukr,3. Litotes
7,2,217,З подвоєнням,Непевність,False,9,ukr,2. En partie double
7,2,234,Оживлення,Лаконічно,False,9,ukr,19. Animiste
7,2,222,Сон,Сон,True,9,ukr,7. Rêve
7,2,225,Райдуга навпаки,Офіційний лист,False,9,ukr,10. L'arc-en-ciel
7,2,235,Анаграми,Анаграми,True,9,ukr,20. Anagrammes
7,2,236,Певні відмінності,Анаграми,False,9,ukr,21. Distinguo
7,2,227,Непевність,Непевність,True,9,ukr,12. Hésitations
7,2,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
7,3,225,Райдуга навпаки,Непевність,False,9,ukr,10. L'arc-en-ciel
7,3,222,Сон,Сон,True,9,ukr,7. Rêve
7,3,236,Певні відмінності,Анаграми,False,9,ukr,21. Distinguo
7,3,234,Оживлення,Лаконічно,False,9,ukr,19. Animiste
7,3,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
7,3,235,Анаграми,Анаграми,True,9,ukr,20. Anagrammes
7,3,217,З подвоєнням,Непевність,False,9,ukr,2. En partie double
7,3,218,Лаконічно,Певні відмінності,False,9,ukr,3. Litotes
7,3,227,Непевність,Непевність,True,9,ukr,12. Hésitations
8,1,225,Райдуга навпаки,Пророкування,False,9,ukr,10. L'arc-en-ciel
8,1,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
8,1,230,Інший суб’єктивний погляд,Лаконічно,False,9,ukr,15. Autre subjectivité
8,1,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
8,1,223,Пророкування,Метафорично,False,9,ukr,8. Pronostications
8,1,224,Синхиза,Лаконічно,False,9,ukr,9. Synchyses
8,1,236,Певні відмінності,Лаконічно,False,9,ukr,21. Distinguo
8,1,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
8,2,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
8,2,225,Райдуга навпаки,Пророкування,False,9,ukr,10. L'arc-en-ciel
8,2,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
8,2,223,Пророкування,Метафорично,False,9,ukr,8. Pronostications
8,2,230,Інший суб’єктивний погляд,Пророкування,False,9,ukr,15. Autre subjectivité
8,2,224,Синхиза,Лаконічно,False,9,ukr,9. Synchyses
8,2,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
8,2,236,Певні відмінності,Синхиза,False,9,ukr,21. Distinguo
8,3,224,Синхиза,Лаконічно,False,9,ukr,9. Synchyses
8,3,236,Певні відмінності,Лаконічно,False,9,ukr,21. Distinguo
8,3,219,Метафорично,Метафорично,True,9,ukr,4. Métaphoriquement
8,3,218,Лаконічно,Лаконічно,True,9,ukr,3. Litotes
8,3,228,Уточнення,Лаконічно,False,9,ukr,13. Précisions
8,3,230,Інший суб’єктивний погляд,Лаконічно,False,9,ukr,15. Autre subjectivité
8,3,225,Райдуга навпаки,Метафорично,False,9,ukr,10. L'arc-en-ciel
8,3,223,Пророкування,Метафорично,False,9,ukr,8. Pronostications
9,1,238,Офіційний лист,Офіційний лист,True,9,ukr,23. Lettre officielle
9,1,237,Гомеотелота,Несподіванки,False,9,ukr,22. Homéoptotes (1947) / Homéotéleutes (1976)
9,1,224,Синхиза,Несподіванки,False,9,ukr,9. Synchyses
9,1,236,Певні відмінності,Несподіванки,False,9,ukr,21. Distinguo
9,1,222,Сон,Сон,True,9,ukr,7. Rêve
9,1,227,Непевність,Сон,False,9,ukr,12. Hésitations
9,1,221,Несподіванки,Несподіванки,True,9,ukr,6. Surprises
9,2,221,Несподіванки,Несподіванки,True,9,ukr,6. Surprises
9,2,222,Сон,Сон,True,9,ukr,7. Rêve
