Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,123,Metaforično,Metaforično,True,2,srp,4. Métaphoriquement
1,1,140,Distingvo,Metaforično,False,2,srp,21. Distinguo
1,2,140,Distingvo,Metaforično,False,2,srp,21. Distinguo
1,2,123,Metaforično,Metaforično,True,2,srp,4. Métaphoriquement
1,3,123,Metaforično,Metaforično,True,2,srp,4. Métaphoriquement
1,3,140,Distingvo,Metaforično,False,2,srp,21. Distinguo
2,1,143,Recenzija izdavača,Homeoptote ili Cica-mica,False,2,srp,24. Prière d'insérer
2,1,141,Homeoptote ili Cica-mica,Homeoptote ili Cica-mica,True,2,srp,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,141,Homeoptote ili Cica-mica,Homeoptote ili Cica-mica,True,2,srp,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,2,143,Recenzija izdavača,Homeoptote ili Cica-mica,False,2,srp,24. Prière d'insérer
2,3,143,Recenzija izdavača,Homeoptote ili Cica-mica,False,2,srp,24. Prière d'insérer
2,3,141,Homeoptote ili Cica-mica,Homeoptote ili Cica-mica,True,2,srp,22. Homéoptotes (1947) / Homéotéleutes (1976)
3,1,127,Proricanje,Građenje reči,False,2,srp,8. Pronostications
3,1,136,Građenje reči,Građenje reči,True,2,srp,17. Composition de mots
3,2,136,Građenje reči,Građenje reči,True,2,srp,17. Composition de mots
3,2,127,Proricanje,Proricanje,True,2,srp,8. Pronostications
3,3,136,Građenje reči,Građenje reči,True,2,srp,17. Composition de mots
3,3,127,Proricanje,Proricanje,True,2,srp,8. Pronostications
4,1,133,Subjektivan stav,Subjektivan stav,True,2,srp,14. Le côté subjectif
4,1,127,Proricanje,Subjektivan stav,False,2,srp,8. Pronostications
4,2,133,Subjektivan stav,Subjektivan stav,True,2,srp,14. Le côté subjectif
4,2,127,Proricanje,Proricanje,True,2,srp,8. Pronostications
4,3,133,Subjektivan stav,Subjektivan stav,True,2,srp,14. Le côté subjectif
4,3,127,Proricanje,Proricanje,True,2,srp,8. Pronostications
5,1,128,Šizički,Retrogradno,False,2,srp,9. Synchyses
5,1,124,Retrogradno,Retrogradno,True,2,srp,5. Rétrograde
5,2,128,Šizički,Retrogradno,False,2,srp,9. Synchyses
5,2,124,Retrogradno,Retrogradno,True,2,srp,5. Rétrograde
5,3,128,Šizički,Retrogradno,False,2,srp,9. Synchyses
5,3,124,Retrogradno,Retrogradno,True,2,srp,5. Rétrograde
6,1,128,Šizički,Šizički,True,2,srp,9. Synchyses
6,1,139,Anagrami,Anagrami,True,2,srp,20. Anagrammes
6,2,139,Anagrami,Anagrami,True,2,srp,20. Anagrammes
6,2,128,Šizički,Šizički,True,2,srp,9. Synchyses
6,3,128,Šizički,Šizički,True,2,srp,9. Synchyses
6,3,139,Anagrami,Anagrami,True,2,srp,20. Anagrammes
7,1,129,Duga,Duga,True,2,srp,10. L'arc-en-ciel
7,1,140,Distingvo,Duga,False,2,srp,21. Distinguo
7,2,129,Duga,Duga,True,2,srp,10. L'arc-en-ciel
7,2,140,Distingvo,Duga,False,2,srp,21. Distinguo
7,3,140,Distingvo,Duga,False,2,srp,21. Distinguo
7,3,129,Duga,Duga,True,2,srp,10. L'arc-en-ciel
8,1,129,Duga,Duga,True,2,srp,10. L'arc-en-ciel
8,1,127,Proricanje,Duga,False,2,srp,8. Pronostications
8,2,127,Proricanje,Duga,False,2,srp,8. Pronostications
8,2,129,Duga,Duga,True,2,srp,10. L'arc-en-ciel
8,3,127,Proricanje,Duga,False,2,srp,8. Pronostications
8,3,129,Duga,Duga,True,2,srp,10. L'arc-en-ciel
9,1,125,Iznenađenja,Iznenađenja,True,2,srp,6. Surprises
9,1,131,Kolebanje,Kolebanje,True,2,srp,12. Hésitations
9,2,125,Iznenađenja,Iznenađenja,True,2,srp,6. Surprises
9,2,131,Kolebanje,Kolebanje,True,2,srp,12. Hésitations
9,3,131,Kolebanje,Kolebanje,True,2,srp,12. Hésitations
9,3,125,Iznenađenja,Iznenađenja,True,2,srp,6. Surprises
10,1,139,Anagrami,Anagrami,True,2,srp,20. Anagrammes
10,1,140,Distingvo,Anagrami,False,2,srp,21. Distinguo
10,2,139,Anagrami,Anagrami,True,2,srp,20. Anagrammes
10,2,140,Distingvo,Anagrami,False,2,srp,21. Distinguo
10,3,139,Anagrami,Anagrami,True,2,srp,20. Anagrammes
10,3,140,Distingvo,Anagrami,False,2,srp,21. Distinguo
11,1,140,Distingvo,Distingvo,True,2,srp,21. Distinguo
11,1,142,Zvaničan izveštaj,Zvaničan izveštaj,True,2,srp,23. Lettre officielle
11,2,140,Distingvo,Distingvo,True,2,srp,21. Distinguo
11,2,142,Zvaničan izveštaj,Zvaničan izveštaj,True,2,srp,23. Lettre officielle
11,3,142,Zvaničan izveštaj,Zvaničan izveštaj,True,2,srp,23. Lettre officielle
11,3,140,Distingvo,Distingvo,True,2,srp,21. Distinguo
12,1,128,Šizički,Šizički,True,2,srp,9. Synchyses
12,1,132,Precizno,Šizički,False,2,srp,13. Précisions
12,2,132,Precizno,Šizički,False,2,srp,13. Précisions
12,2,128,Šizički,Šizički,True,2,srp,9. Synchyses
12,3,128,Šizički,Šizički,True,2,srp,9. Synchyses
12,3,132,Precizno,Šizički,False,2,srp,13. Précisions
13,1,140,Distingvo,Distingvo,True,2,srp,21. Distinguo
13,1,132,Precizno,Distingvo,False,2,srp,13. Précisions
13,2,132,Precizno,Precizno,True,2,srp,13. Précisions
13,2,140,Distingvo,Precizno,False,2,srp,21. Distinguo
13,3,140,Distingvo,Distingvo,True,2,srp,21. Distinguo
13,3,132,Precizno,Precizno,True,2,srp,13. Précisions
14,1,143,Recenzija izdavača,Recenzija izdavača,True,2,srp,24. Prière d'insérer
14,1,128,Šizički,Šizički,True,2,srp,9. Synchyses
14,2,128,Šizički,Šizički,True,2,srp,9. Synchyses
14,2,143,Recenzija izdavača,Recenzija izdavača,True,2,srp,24. Prière d'insérer
14,3,143,Recenzija izdavača,Recenzija izdavača,True,2,srp,24. Prière d'insérer
14,3,128,Šizički,Šizički,True,2,srp,9. Synchyses
15,1,135,Priča,Priča,True,2,srp,16. Récit
15,1,122,Litote,Priča,False,2,srp,3. Litotes
15,2,135,Priča,Priča,True,2,srp,16. Récit
15,2,122,Litote,Priča,False,2,srp,3. Litotes
15,3,135,Priča,Priča,True,2,srp,16. Récit
15,3,122,Litote,Priča,False,2,srp,3. Litotes
16,1,132,Precizno,Precizno,True,2,srp,13. Précisions
16,1,122,Litote,Precizno,False,2,srp,3. Litotes
16,2,122,Litote,Precizno,False,2,srp,3. Litotes
16,2,132,Precizno,Precizno,True,2,srp,13. Précisions
16,3,132,Precizno,Precizno,True,2,srp,13. Précisions
16,3,122,Litote,Precizno,False,2,srp,3. Litotes
17,1,123,Metaforično,Metaforično,True,2,srp,4. Métaphoriquement
17,1,143,Recenzija izdavača,Recenzija izdavača,True,2,srp,24. Prière d'insérer
17,2,143,Recenzija izdavača,Recenzija izdavača,True,2,srp,24. Prière d'insérer
17,2,123,Metaforično,Metaforično,True,2,srp,4. Métaphoriquement
17,3,123,Metaforično,Metaforično,True,2,srp,4. Métaphoriquement
