Experiment,Iteration,Story Index,True Label,Predicted Label,Correct,Label Space Size,Language Code,Universal Label
1,1,120,Beleška,Beleška,True,4,srp,1. Notations
1,1,140,Distingvo,Distingvo,True,4,srp,21. Distinguo
1,1,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
1,1,123,Metaforično,Metaforično,True,4,srp,4. Métaphoriquement
1,2,120,Beleška,Beleška,True,4,srp,1. Notations
1,2,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
1,2,123,Metaforično,Metaforično,True,4,srp,4. Métaphoriquement
1,2,140,Distingvo,Distingvo,True,4,srp,21. Distinguo
1,3,123,Metaforično,Metaforično,True,4,srp,4. Métaphoriquement
1,3,140,Distingvo,Distingvo,True,4,srp,21. Distinguo
1,3,120,Beleška,Beleška,True,4,srp,1. Notations
1,3,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
2,1,122,Litote,Negacije,False,4,srp,3. Litotes
2,1,141,Homeoptote ili Cica-mica,Homeoptote ili Cica-mica,True,4,srp,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,1,137,Negacije,Negacije,True,4,srp,18. Négativités
2,1,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
2,2,122,Litote,Negacije,False,4,srp,3. Litotes
2,2,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
2,2,137,Negacije,Negacije,True,4,srp,18. Négativités
2,2,141,Homeoptote ili Cica-mica,Homeoptote ili Cica-mica,True,4,srp,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,141,Homeoptote ili Cica-mica,Homeoptote ili Cica-mica,True,4,srp,22. Homéoptotes (1947) / Homéotéleutes (1976)
2,3,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
2,3,122,Litote,Negacije,False,4,srp,3. Litotes
2,3,137,Negacije,Negacije,True,4,srp,18. Négativités
3,1,120,Beleška,Beleška,True,4,srp,1. Notations
3,1,136,Građenje reči,Građenje reči,True,4,srp,17. Composition de mots
3,1,139,Anagrami,Građenje reči,False,4,srp,20. Anagrammes
3,1,127,Proricanje,Proricanje,True,4,srp,8. Pronostications
3,2,136,Građenje reči,Građenje reči,True,4,srp,17. Composition de mots
3,2,127,Proricanje,Proricanje,True,4,srp,8. Pronostications
3,2,139,Anagrami,Građenje reči,False,4,srp,20. Anagrammes
3,2,120,Beleška,Beleška,True,4,srp,1. Notations
3,3,120,Beleška,Beleška,True,4,srp,1. Notations
3,3,139,Anagrami,Građenje reči,False,4,srp,20. Anagrammes
3,3,136,Građenje reči,Građenje reči,True,4,srp,17. Composition de mots
3,3,127,Proricanje,Proricanje,True,4,srp,8. Pronostications
4,1,134,Drugi subjektivan stav,Subjektivan stav,False,4,srp,15. Autre subjectivité
4,1,133,Subjektivan stav,Subjektivan stav,True,4,srp,14. Le côté subjectif
4,1,138,Animizam,Animizam,True,4,srp,19. Animiste
4,1,127,Proricanje,Subjektivan stav,False,4,srp,8. Pronostications
4,2,127,Proricanje,Subjektivan stav,False,4,srp,8. Pronostications
4,2,138,Animizam,Animizam,True,4,srp,19. Animiste
4,2,134,Drugi subjektivan stav,Subjektivan stav,False,4,srp,15. Autre subjectivité
4,2,133,Subjektivan stav,Subjektivan stav,True,4,srp,14. Le côté subjectif
4,3,138,Animizam,Animizam,True,4,srp,19. Animiste
4,3,127,Proricanje,Subjektivan stav,False,4,srp,8. Pronostications
4,3,134,Drugi subjektivan stav,Subjektivan stav,False,4,srp,15. Autre subjectivité
4,3,133,Subjektivan stav,Subjektivan stav,True,4,srp,14. Le côté subjectif
5,1,130,Reli-reči,Retrogradno,False,4,srp,11. Logo-rallye
5,1,126,San,San,True,4,srp,7. Rêve
5,1,124,Retrogradno,Retrogradno,True,4,srp,5. Rétrograde
5,1,128,Šizički,Retrogradno,False,4,srp,9. Synchyses
5,2,126,San,San,True,4,srp,7. Rêve
5,2,128,Šizički,Retrogradno,False,4,srp,9. Synchyses
5,2,130,Reli-reči,Retrogradno,False,4,srp,11. Logo-rallye
5,2,124,Retrogradno,Retrogradno,True,4,srp,5. Rétrograde
5,3,126,San,San,True,4,srp,7. Rêve
5,3,124,Retrogradno,Retrogradno,True,4,srp,5. Rétrograde
5,3,128,Šizički,Retrogradno,False,4,srp,9. Synchyses
5,3,130,Reli-reči,Retrogradno,False,4,srp,11. Logo-rallye
6,1,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
6,1,121,Dvostruko,Anagrami,False,4,srp,2. En partie double
6,1,139,Anagrami,Šizički,False,4,srp,20. Anagrammes
6,1,128,Šizički,Šizički,True,4,srp,9. Synchyses
6,2,128,Šizički,Šizički,True,4,srp,9. Synchyses
6,2,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
6,2,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
6,2,121,Dvostruko,Anagrami,False,4,srp,2. En partie double
6,3,128,Šizički,Šizički,True,4,srp,9. Synchyses
6,3,143,Recenzija izdavača,Recenzija izdavača,True,4,srp,24. Prière d'insérer
6,3,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
6,3,121,Dvostruko,Anagrami,False,4,srp,2. En partie double
7,1,131,Kolebanje,Kolebanje,True,4,srp,12. Hésitations
7,1,140,Distingvo,Anagrami,False,4,srp,21. Distinguo
7,1,129,Duga,Kolebanje,False,4,srp,10. L'arc-en-ciel
7,1,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
7,2,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
7,2,140,Distingvo,Anagrami,False,4,srp,21. Distinguo
7,2,129,Duga,Duga,True,4,srp,10. L'arc-en-ciel
7,2,131,Kolebanje,Kolebanje,True,4,srp,12. Hésitations
7,3,140,Distingvo,Anagrami,False,4,srp,21. Distinguo
7,3,131,Kolebanje,Kolebanje,True,4,srp,12. Hésitations
7,3,129,Duga,Kolebanje,False,4,srp,10. L'arc-en-ciel
7,3,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
8,1,129,Duga,Duga,True,4,srp,10. L'arc-en-ciel
8,1,122,Litote,Duga,False,4,srp,3. Litotes
8,1,127,Proricanje,Proricanje,True,4,srp,8. Pronostications
8,2,122,Litote,Proricanje,False,4,srp,3. Litotes
8,2,127,Proricanje,Proricanje,True,4,srp,8. Pronostications
8,2,129,Duga,Duga,True,4,srp,10. L'arc-en-ciel
8,3,127,Proricanje,Proricanje,True,4,srp,8. Pronostications
8,3,122,Litote,Duga,False,4,srp,3. Litotes
8,3,129,Duga,Litote,False,4,srp,10. L'arc-en-ciel
9,1,131,Kolebanje,Kolebanje,True,4,srp,12. Hésitations
9,1,125,Iznenađenja,Iznenađenja,True,4,srp,6. Surprises
9,1,126,San,San,True,4,srp,7. Rêve
9,2,131,Kolebanje,Kolebanje,True,4,srp,12. Hésitations
9,2,125,Iznenađenja,Iznenađenja,True,4,srp,6. Surprises
9,2,126,San,San,True,4,srp,7. Rêve
9,3,126,San,San,True,4,srp,7. Rêve
9,3,131,Kolebanje,Kolebanje,True,4,srp,12. Hésitations
9,3,125,Iznenađenja,Iznenađenja,True,4,srp,6. Surprises
10,1,140,Distingvo,Anagrami,False,4,srp,21. Distinguo
10,1,137,Negacije,Negacije,True,4,srp,18. Négativités
10,1,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
10,1,125,Iznenađenja,Iznenađenja,True,4,srp,6. Surprises
10,2,125,Iznenađenja,Iznenađenja,True,4,srp,6. Surprises
10,2,137,Negacije,Negacije,True,4,srp,18. Négativités
10,2,140,Distingvo,Anagrami,False,4,srp,21. Distinguo
10,2,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
10,3,140,Distingvo,Anagrami,False,4,srp,21. Distinguo
10,3,125,Iznenađenja,Iznenađenja,True,4,srp,6. Surprises
10,3,137,Negacije,Negacije,True,4,srp,18. Négativités
10,3,139,Anagrami,Anagrami,True,4,srp,20. Anagrammes
11,1,127,Proricanje,Negacije,False,4,srp,8. Pronostications
11,1,142,Zvaničan izveštaj,Zvaničan izveštaj,True,4,srp,23. Lettre officielle
11,1,137,Negacije,Negacije,True,4,srp,18. Négativités
11,1,140,Distingvo,Negacije,False,4,srp,21. Distinguo
11,2,137,Negacije,Negacije,True,4,srp,18. Négativités
11,2,127,Proricanje,Negacije,False,4,srp,8. Pronostications
11,2,142,Zvaničan izveštaj,Zvaničan izveštaj,True,4,srp,23. Lettre officielle
11,2,140,Distingvo,Negacije,False,4,srp,21. Distinguo
11,3,127,Proricanje,Negacije,False,4,srp,8. Pronostications
11,3,140,Distingvo,Negacije,False,4,srp,21. Distinguo
11,3,137,Negacije,Negacije,True,4,srp,18. Négativités
11,3,142,Zvaničan izveštaj,Zvaničan izveštaj,True,4,srp,23. Lettre officielle
12,1,132,Precizno,Precizno,True,4,srp,13. Précisions
12,1,128,Šizički,Šizički,True,4,srp,9. Synchyses
12,1,126,San,San,True,4,srp,7. Rêve
12,1,122,Litote,Precizno,False,4,srp,3. Litotes
12,2,126,San,San,True,4,srp,7. Rêve
12,2,132,Precizno,Precizno,True,4,srp,13. Précisions
12,2,128,Šizički,Šizički,True,4,srp,9. Synchyses
12,2,122,Litote,Litote,True,4,srp,3. Litotes
12,3,128,Šizički,Šizički,True,4,srp,9. Synchyses
12,3,122,Litote,Litote,True,4,srp,3. Litotes
12,3,132,Precizno,Precizno,True,4,srp,13. Précisions
12,3,126,San,San,True,4,srp,7. Rêve
13,1,124,Retrogradno,Retrogradno,True,4,srp,5. Rétrograde
13,1,132,Precizno,Precizno,True,4,srp,13. Précisions
13,1,134,Drugi subjektivan stav,Drugi subjektivan stav,True,4,srp,15. Autre subjectivité
13,1,140,Distingvo,Precizno,False,4,srp,21. Distinguo
13,2,134,Drugi subjektivan stav,Drugi subjektivan stav,True,4,srp,15. Autre subjectivité
13,2,132,Precizno,Precizno,True,4,srp,13. Précisions
13,2,124,Retrogradno,Retrogradno,True,4,srp,5. Rétrograde
13,2,140,Distingvo,Precizno,False,4,srp,21. Distinguo
13,3,134,Drugi subjektivan stav,Drugi subjektivan stav,True,4,srp,15. Autre subjectivité
13,3,140,Distingvo,Precizno,False,4,srp,21. Distinguo
13,3,124,Retrogradno,Retrogradno,True,4,srp,5. Rétrograde
